-0.27, 0.31, 10.16
-0.27, 0.31, 10.16
-0.27, 0.31, 10.16
-0.27, 0.31, 10.16
-0.27, 0.31, 10.16
-0.98, 0.31, 9.92
-0.98, 0.31, 9.92
-0.98, 0.31, 9.92
-0.98, 0.31, 9.92
-0.98, 0.31, 9.92
-0.20, 0.08, 9.96
-0.20, 0.08, 9.96
-0.20, 0.08, 9.96
-0.20, 0.08, 9.96
-0.20, 0.08, 9.96
-0.20, -0.86, 10.32
-0.90, -0.86, 10.32
-0.90, -0.86, 10.32
-0.90, -0.86, 10.32
-0.90, -0.86, 10.32
-0.90, 0.86, 9.45
-0.63, 0.86, 9.45
-0.63, 0.86, 9.45
-0.63, 0.86, 9.45
-0.63, 0.86, 9.45
-0.63, -0.08, 10.28
0.20, -0.08, 10.28
0.20, -0.08, 10.28
0.20, -0.08, 10.28
0.20, -0.08, 10.28
0.20, 0.12, 10.08
0.20, 0.12, 10.08
0.20, 0.12, 10.08
0.20, 0.12, 10.08
0.20, 0.12, 10.08
0.20, 0.04, 10.08
-0.35, 0.04, 10.08
-0.35, 0.04, 10.08
-0.35, 0.04, 10.08
-0.35, 0.04, 10.08
-0.35, -0.16, 10.08
-0.35, -0.16, 10.08
-0.35, -0.16, 10.08
-0.35, -0.16, 10.08
-0.35, -0.16, 10.08
-0.35, -0.04, 9.92
-0.35, -0.04, 9.92
-0.35, -0.04, 9.92
-0.35, -0.04, 9.92
-0.35, -0.04, 9.92
-0.35, -0.04, 9.92
-0.78, 0.04, 9.92
-0.78, 0.04, 9.92
-0.78, 0.04, 9.92
-0.78, 0.04, 9.92
-0.78, 0.04, 9.96
-0.31, -0.04, 9.96
-0.31, -0.04, 9.96
-0.31, -0.04, 9.96
-0.31, -0.04, 9.96
-0.31, -0.04, 10.00
-0.35, 0.08, 10.00
-0.35, 0.08, 10.00
-0.35, 0.08, 10.00
-0.35, 0.08, 10.00
-0.35, 0.08, 10.04
-0.59, 0.00, 10.04
-0.59, 0.00, 10.04
-0.59, 0.00, 10.04
-0.59, 0.00, 10.04
-0.59, 0.00, 10.20
-0.71, -0.08, 10.20
-0.71, -0.08, 10.20
-0.71, -0.08, 10.20
-0.71, -0.08, 10.20
-0.71, -0.08, 10.12
-0.63, -0.04, 10.12
-0.63, -0.04, 10.12
-0.63, -0.04, 10.12
-0.63, -0.04, 10.12
-0.63, -0.04, 10.12
-0.67, -0.04, 10.12
-0.67, -0.04, 10.12
-0.67, -0.04, 10.12
-0.67, -0.04, 10.12
-0.67, -0.04, 10.08
-0.75, -0.04, 10.08
-0.75, -0.04, 10.08
-0.75, -0.04, 10.08
-0.75, -0.04, 10.08
-0.75, -0.04, 9.96
-0.71, 0.00, 9.96
-0.71, 0.00, 9.96
-0.71, 0.00, 9.96
-0.71, 0.00, 9.96
-0.71, 0.00, 9.89
-0.71, 0.00, 9.89
-0.71, 0.00, 9.89
-0.71, 0.00, 9.89
-0.71, 0.00, 9.89
-0.71, 0.00, 9.89
-0.59, -0.04, 9.92
-0.59, -0.04, 9.92
-0.59, -0.04, 9.92
-0.59, -0.04, 9.92
-0.59, -0.04, 9.92
-0.47, -0.04, 9.96
-0.47, -0.04, 9.96
-0.47, -0.04, 9.96
-0.47, -0.04, 9.96
-0.47, -0.04, 9.96
-0.47, -0.31, 10.16
-0.47, -0.31, 10.16
-0.47, -0.31, 10.16
-0.47, -0.31, 10.16
-0.47, -0.31, 10.16
-0.55, -0.35, 10.36
-0.55, -0.35, 10.36
-0.55, -0.35, 10.36
-0.55, -0.35, 10.36
-0.55, -0.35, 10.36
-0.55, -0.47, 10.47
-0.55, -0.47, 10.47
-0.55, -0.47, 10.47
-0.55, -0.47, 10.47
-0.55, -0.47, 10.47
-0.51, -0.75, 10.63
-0.51, -0.75, 10.63
-0.51, -0.75, 10.63
-0.51, -0.75, 10.63
-0.51, -0.75, 10.63
-0.47, -0.98, 10.83
-0.47, -0.98, 10.83
-0.47, -0.98, 10.83
-0.47, -0.98, 10.83
-0.47, -0.98, 10.83
-0.51, -1.02, 11.18
-0.51, -1.02, 11.18
-0.51, -1.02, 11.18
-0.51, -1.02, 11.18
-0.51, -1.02, 11.18
-0.75, -1.53, 12.00
-0.75, -1.53, 12.00
-0.75, -1.53, 12.00
-0.75, -1.53, 12.00
-0.75, -1.53, 12.00
-0.55, -1.84, 12.91
-0.55, -1.84, 12.91
-0.55, -1.84, 12.91
-0.55, -1.84, 12.91
-0.55, -1.84, 12.91
-0.75, -2.35, 13.77
-0.75, -2.35, 13.77
-0.75, -2.35, 13.77
-0.75, -2.35, 13.77
-0.75, -2.35, 13.77
-0.82, -2.59, 14.63
-0.82, -2.59, 14.63
-0.82, -2.59, 14.63
-0.82, -2.59, 14.63
-0.82, -2.59, 14.63
-0.27, -2.94, 15.18
-0.27, -2.94, 15.18
-0.27, -2.94, 15.18
-0.27, -2.94, 15.18
-0.27, -2.94, 15.18
-0.51, -3.45, 15.46
-0.51, -3.45, 15.46
-0.51, -3.45, 15.46
-0.51, -3.45, 15.46
-0.51, -3.45, 15.46
-0.82, -3.96, 15.73
-0.82, -3.96, 15.73
-0.82, -3.96, 15.73
-0.82, -3.96, 15.73
-0.82, -3.96, 15.73
-0.90, -4.59, 15.89
-0.90, -4.59, 15.89
-0.90, -4.59, 15.89
-0.90, -4.59, 15.89
-0.90, -4.59, 15.89
-1.02, -5.06, 16.08
-1.02, -5.06, 16.08
-1.02, -5.06, 16.08
-1.02, -5.06, 16.08
-1.02, -5.06, 16.08
-1.26, -5.77, 16.55
-1.26, -5.77, 16.55
-1.26, -5.77, 16.55
-1.26, -5.77, 16.55
-1.26, -5.77, 16.55
-1.80, -6.20, 16.79
-1.80, -6.20, 16.79
-1.80, -6.20, 16.79
-1.80, -6.20, 16.79
-1.80, -6.20, 16.79
-1.29, -6.32, 16.79
-1.29, -6.32, 16.79
-1.29, -6.32, 16.79
-1.29, -6.32, 16.79
-1.29, -6.32, 16.79
-1.88, -6.43, 17.14
-1.88, -6.43, 17.14
-1.88, -6.43, 17.14
-1.88, -6.43, 17.14
-1.88, -6.43, 17.14
-2.35, -7.30, 17.18
-2.35, -7.30, 17.18
-2.35, -7.30, 17.18
-2.35, -7.30, 17.18
-2.35, -7.30, 17.18
-2.82, -6.79, 17.02
-2.82, -6.79, 17.02
-2.82, -6.79, 17.02
-2.82, -6.79, 17.02
-2.82, -6.79, 17.02
-2.82, -6.32, 16.71
-2.82, -6.32, 16.71
-2.82, -6.32, 16.71
-2.82, -6.32, 16.71
-2.82, -6.32, 16.71
-2.67, -7.26, 16.55
-2.67, -7.26, 16.55
-2.67, -7.26, 16.55
-2.67, -7.26, 16.55
-2.67, -7.26, 16.55
-3.37, -6.35, 16.28
-3.37, -6.35, 16.28
-3.37, -6.35, 16.28
-3.37, -6.35, 16.28
-3.37, -6.35, 16.28
-3.80, -6.00, 16.16
-3.80, -6.00, 16.16
-3.80, -6.00, 16.16
-3.80, -6.00, 16.16
-3.80, -6.00, 16.16
-3.69, -5.92, 15.73
-3.69, -5.92, 15.73
-3.69, -5.92, 15.73
-3.69, -5.92, 15.73
-3.69, -5.92, 15.73
-3.69, -5.73, 15.30
-3.69, -5.73, 15.30
-3.69, -5.73, 15.30
-3.69, -5.73, 15.30
-3.69, -5.73, 15.30
-4.20, -4.90, 14.63
