4.94, -2.08, 8.51
4.94, -2.08, 8.51
4.94, -2.08, 8.51
4.94, -2.08, 8.51
4.94, -2.08, 8.51
4.86, -2.04, 8.43
4.90, -2.04, 8.28
4.90, -2.04, 8.28
4.90, -2.00, 8.08
4.90, -2.00, 8.08
4.90, -2.00, 8.08
4.90, -2.00, 8.08
4.90, -2.00, 8.08
4.82, -1.80, 7.92
4.82, -1.80, 7.92
4.82, -1.80, 7.92
4.82, -1.80, 7.92
4.82, -1.80, 7.92
4.82, -1.84, 7.81
4.82, -1.80, 7.65
4.82, -1.80, 7.65
4.82, -1.77, 7.45
4.82, -1.77, 7.45
4.82, -1.77, 7.45
4.82, -1.77, 7.45
4.82, -1.77, 7.45
4.59, -1.61, 7.18
4.59, -1.61, 7.18
4.59, -1.61, 7.18
4.59, -1.53, 6.90
4.51, -1.53, 6.90
4.51, -1.53, 6.90
4.43, -1.26, 6.43
4.28, -1.26, 6.43
4.28, -1.26, 6.43
4.28, -1.26, 6.43
4.28, -1.26, 6.43
4.28, -1.18, 6.04
3.88, -0.90, 5.53
3.88, -0.90, 5.53
3.88, -0.78, 4.98
3.69, -0.78, 4.98
3.69, -0.78, 4.98
3.69, -0.78, 4.98
3.69, -0.78, 4.98
3.69, -0.78, 4.35
3.45, -0.63, 4.35
3.45, -0.63, 4.35
3.45, -0.63, 4.35
3.45, -0.63, 4.35
3.45, -0.63, 3.65
2.98, -0.35, 2.79
2.75, -0.39, 2.79
2.75, -0.39, 2.79
2.75, -0.39, 2.79
2.75, -0.39, 2.79
2.75, -0.39, 2.86
2.55, -0.39, 2.86
2.51, -0.24, 2.90
2.51, -0.24, 2.90
2.51, -0.24, 2.98
2.39, -0.20, 2.98
2.39, -0.20, 2.98
2.39, -0.20, 2.98
2.39, -0.20, 2.98
1.65, -0.12, 3.45
1.65, -0.12, 3.45
1.65, -0.12, 3.45
1.65, -0.12, 3.45
1.65, -0.12, 3.45
1.26, -0.24, 3.45
1.26, -0.24, 3.45
0.78, -0.16, 3.37
0.27, -0.27, 3.61
0.27, -0.27, 3.61
0.27, -0.27, 3.61
0.27, -0.27, 3.61
0.27, -0.27, 3.61
-0.71, -0.75, 4.43
-1.37, -1.06, 4.90
-1.37, -1.06, 4.90
-1.37, -1.06, 4.90
-1.37, -1.06, 4.90
-1.37, -1.06, 4.90
-1.92, -1.61, 5.53
-1.92, -1.61, 5.53
-1.92, -1.61, 5.53
-3.18, -2.31, 6.63
-3.18, -2.31, 6.63
-3.18, -2.31, 6.63
-3.92, -3.02, 7.85
-3.92, -3.02, 7.85
-3.92, -3.02, 7.85
-3.92, -3.02, 7.85
-3.92, -3.02, 7.85
-6.12, -2.43, 8.20
-7.65, -2.39, 8.55
-7.65, -2.39, 8.55
-7.65, -2.39, 8.55
-7.65, -2.39, 8.55
-7.65, -2.39, 8.55
-8.51, -2.75, 9.53
-8.51, -2.75, 9.53
-11.57, -3.26, 12.83
-11.57, -3.26, 12.83
-11.57, -3.26, 12.83
-11.57, -3.26, 12.83
-11.22, -3.92, 14.67
-11.22, -3.92, 14.67
-11.22, -3.92, 14.67
-11.22, -3.92, 14.67
-11.22, -3.92, 14.67
-10.79, -4.28, 16.24
-10.79, -4.28, 16.24
-10.79, -4.28, 16.24
-10.79, -4.28, 16.24
-10.79, -4.28, 16.24
-10.04, -4.67, 17.53
-10.04, -4.67, 17.53
-10.04, -4.67, 17.53
-10.04, -4.67, 17.53
-10.04, -4.67, 17.53
-9.45, -4.71, 17.93
-9.45, -4.71, 17.93
-9.45, -4.71, 17.93
-9.14, -4.63, 16.04
-9.14, -4.63, 16.04
-9.14, -4.63, 16.04
-9.14, -4.63, 16.04
-9.34, -4.31, 14.63
-9.34, -4.31, 14.63
-9.34, -4.31, 14.63
-9.34, -4.31, 14.63
-9.34, -4.31, 14.63
-9.22, -3.92, 13.61
-9.22, -3.92, 13.61
-9.22, -3.92, 13.61
-7.92, -2.98, 12.55
-7.92, -2.98, 12.55
-7.92, -2.98, 12.55
-7.92, -2.98, 12.55
-7.49, -2.86, 12.47
-7.49, -2.86, 12.47
-7.49, -2.86, 12.47
-7.49, -2.86, 12.47
-7.49, -2.86, 12.47
-7.14, -2.79, 12.24
-7.14, -2.79, 12.24
-7.14, -2.79, 12.24
-6.32, -2.75, 11.26
-6.32, -2.75, 11.26
-6.32, -2.75, 11.26
-6.32, -2.75, 10.63
-6.28, -2.71, 10.63
-6.28, -2.71, 10.63
-6.28, -2.71, 10.63
-6.28, -2.71, 10.63
-6.28, -2.71, 9.96
-6.32, -2.59, 9.96
-6.32, -2.59, 9.96
-6.32, -2.59, 9.96
-6.32, -2.59, 9.96
-6.32, -2.59, 9.10
-6.32, -2.51, 9.10
-6.32, -2.51, 9.10
-6.32, -2.51, 9.10
-6.32, -2.51, 9.10
-6.32, -2.51, 8.47
-6.24, -2.08, 7.45
-6.28, -1.84, 7.45
-6.28, -1.84, 7.45
-6.28, -1.84, 7.45
-6.28, -1.84, 7.45
-6.28, -1.84, 7.18
-6.20, -1.53, 7.18
-6.20, -1.53, 7.18
-6.12, -1.14, 7.34
